id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,enlightement,extra
"libvisp-ar-dev","libvisp-ar-dev","libvisp-ar-dev","development files for libvisp-ar","","","1","1","","","","Section=libdevel; Version=3.6.0-5","","","","","","","",""
"libvisp-core-dev","libvisp-core-dev","libvisp-core-dev","development files for libvisp-core","","","1","1","","","","Section=libdevel; Version=3.6.0-5","","","","","","","",""
"libvisp-io-dev","libvisp-io-dev","libvisp-io-dev","development files for libvisp-io","","","1","1","","","","Section=libdevel; Version=3.6.0-5","","","","","","","",""
"libvisp-ar3.6t64","libvisp-ar3.6t64","libvisp-ar3.6t64","visual servoing platform ar library","","","1","1","","","","Section=libs; Version=3.6.0-5","","","","","","","",""
"libcoin-dev","libcoin-dev","libcoin-dev","high-level 3D graphics devkit with Open Inventor and VRML97 support","","","1","1","","","","Section=libdevel; Version=4.0.3+ds-2","","","","","","","",""
"libvisp-core3.6t64","libvisp-core3.6t64","libvisp-core3.6t64","visual servoing platform core library","","","1","1","","","","Section=libs; Version=3.6.0-5","","","","","","","",""
"libeigen3-dev","libeigen3-dev","libeigen3-dev","lightweight C++ template library for linear algebra","","","1","1","","","","Section=libdevel; Version=3.4.0-5","","","","","","","",""
"libgsl-dev","libgsl-dev","libgsl-dev","GNU Scientific Library (GSL) -- development package","","","1","1","","","","Section=libdevel; Version=2.8+dfsg-5","","","","","","","",""
"liblapack-dev","liblapack-dev","liblapack-dev","Library of linear algebra routines 3 - static version","","","1","1","","","","Section=libdevel; Version=3.12.1-6","","","","","","","",""
"libopencv-dev","libopencv-dev","libopencv-dev","development files for opencv","","","1","1","","","","Section=libdevel; Version=4.10.0+dfsg-5","","","","","","","",""
"libxml2-dev","libxml2-dev","libxml2-dev","GNOME XML library - development files","","","1","1","","","","Section=libdevel; Version=2.12.7+dfsg+really2.9.14-2.1+deb13u1","","","","","","","",""
"nlohmann-json3-dev","nlohmann-json3-dev","nlohmann-json3-dev","JSON for Modern C++","","","1","1","","","","Section=libdevel; Version=3.11.3-2.1","","","","","","","",""
"libvisp-io3.6t64","libvisp-io3.6t64","libvisp-io3.6t64","visual servoing platform io library","","","1","1","","","","Section=libs; Version=3.6.0-5","","","","","","","",""
