id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,enlightement,extra
"lib32readline-dev","lib32readline-dev","lib32readline-dev","GNU readline and history libraries, development files (32-bit)","","","1","1","","","","Section=libdevel; Version=8.2-6","","","","","","","",""
"lib32readline8","lib32readline8","lib32readline8","GNU readline and history libraries, run-time libraries (32-bit)","","","1","1","","","","Section=libs; Version=8.2-6","","","","","","","",""
"lib32ncurses-dev","lib32ncurses-dev","lib32ncurses-dev","developer's libraries for ncurses (32-bit)","","","1","1","","","","Section=libdevel; Version=6.5+20250216-2","","","","","","","",""
"libc6-dev-i386","libc6-dev-i386","libc6-dev-i386","GNU C Library: 32-bit development libraries for AMD64","","","1","1","","","","Section=libdevel; Version=2.41-12","","","","","","","",""
"readline-common","readline-common","readline-common","GNU readline and history libraries, common files","","","1","1","","","","Section=utils; Version=8.2-6","","","","","","","",""
"lib32tinfo6","lib32tinfo6","lib32tinfo6","shared low-level terminfo library for terminal handling (32-bit)","","","1","1","","","","Section=libs; Version=6.5+20250216-2","","","","","","","",""
"libc6-i386","libc6-i386","libc6-i386","GNU C Library: 32-bit shared libraries for AMD64","","","1","1","","","","Section=libs; Version=2.41-12","","","","","","","",""
"lib32ncurses6","lib32ncurses6","lib32ncurses6","shared libraries for terminal handling (32-bit)","","","1","1","","","","Section=libs; Version=6.5+20250216-2","","","","","","","",""
"lib32ncursesw6","lib32ncursesw6","lib32ncursesw6","shared libraries for terminal handling (wide character support) (32-bit)","","","1","1","","","","Section=libs; Version=6.5+20250216-2","","","","","","","",""
"libncurses-dev","libncurses-dev","libncurses-dev","developer's libraries for ncurses","","","1","1","","","","Section=libdevel; Version=6.5+20250216-2","","","","","","","",""
"lib32c-dev","lib32c-dev","lib32c-dev","unknown","","","1","1","","","","missing in Packages file","","","","","","","",""
"libc6-dev","libc6-dev","libc6-dev","GNU C Library: Development Libraries and Header Files","","","1","1","","","","Section=libdevel; Version=2.41-12","","","","","","","",""
"gcc-multilib","gcc-multilib","gcc-multilib","GNU C compiler (multilib files)","","","1","1","","","","Section=devel; Version=4:14.2.0-1","","","","","","","",""
"","","","","","","","","","","","","lib32readline-dev","lib32readline8","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","lib32readline-dev","lib32ncurses-dev","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","lib32readline-dev","libc6-dev-i386","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","lib32readline8","readline-common","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","lib32readline8","lib32tinfo6","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","lib32readline8","libc6-i386","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","lib32ncurses-dev","lib32ncurses6","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","lib32ncurses-dev","lib32ncursesw6","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","lib32ncurses-dev","lib32tinfo6","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","lib32ncurses-dev","libncurses-dev","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","lib32ncurses-dev","lib32c-dev","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libc6-dev-i386","libc6-i386","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libc6-dev-i386","libc6-dev","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libc6-dev-i386","gcc-multilib","Recommends","#333","1","Recommends","arrow","{}"
